Названия строк;s_1;s_2_corr
357839;1;no_data
357859;1;no_data
357863;1;no_data
357864;1;no_data
357868;1;no_data
357870;1;no_data
357887;0;no_data
357888;0;no_data
357889;1;no_data
357890;1;no_data
357913;1;no_data
358016;1;no_data
358017;1;no_data
358022;1;no_data
358031;1;no_data
358032;1;no_data
358033;1;no_data
358034;1;no_data
358040;1;no_data
358041;1;no_data
358042;1;no_data
358043;1;no_data
358044;1;no_data
358051;1;no_data
358052;1;no_data
358053;1;no_data
358055;1;no_data
358062;1;no_data
358067;1;no_data
358075;1;no_data
358077;1;no_data
358078;1;no_data
358083;1;no_data
358089;1;no_data
358090;1;no_data
358091;1;no_data
358092;1;no_data
358093;1;no_data
358094;1;no_data
358095;1;no_data
358096;1;no_data
358097;1;no_data
358133;1;no_data
358134;1;no_data
358135;1;no_data
358144;1;no_data
358172;1;no_data
358191;1;no_data
358245;1;no_data
358282;1;no_data
358300;1;no_data
358329;1;no_data
358330;1;no_data
358331;1;no_data
358347;1;no_data
358366;0;no_data
358367;0;no_data
358368;0;no_data
358369;0;no_data
358370;1;no_data
358371;1;no_data
358372;1;no_data
358373;1;no_data
358374;1;no_data
358375;1;no_data
358380;1;no_data
358381;1;no_data
358382;1;no_data
358407;1;no_data
358408;1;no_data
358410;1;no_data
358412;1;no_data
358414;1;no_data
358415;1;no_data
358416;1;no_data
358417;1;no_data
358418;1;no_data
358420;1;no_data
358443;1;no_data
358444;1;no_data
358445;1;no_data
358446;1;no_data
358447;1;no_data
358448;1;no_data
358450;1;no_data
358452;1;no_data
358453;1;no_data
358454;1;no_data
358455;1;no_data
358459;1;no_data
358462;1;no_data
358466;1;no_data
358479;1;no_data
358507;1;no_data
358516;1;no_data
358519;1;no_data
358527;1;no_data
358528;1;no_data
358529;1;no_data
358530;1;no_data
358531;1;no_data
358532;1;no_data
358533;1;no_data
358534;1;no_data
358535;1;no_data
358536;1;no_data
358537;1;no_data
358538;1;no_data
358539;1;no_data
358545;1;no_data
358550;1;no_data
358551;1;no_data
358552;1;no_data
358553;1;no_data
358554;1;no_data
358555;1;no_data
358556;1;no_data
358557;1;no_data
358605;1;no_data
358625;1;no_data
358639;1;no_data
358640;1;no_data
358641;1;no_data
358642;1;no_data
358663;1;no_data
358751;1;no_data
358763;0;no_data
358775;1;no_data
358783;1;no_data
358784;1;no_data
358786;1;no_data
358788;1;no_data
358820;1;no_data
358821;1;no_data
358822;1;no_data
358823;1;no_data
358824;1;no_data
358825;1;no_data
358838;1;no_data
358839;1;no_data
358869;0;no_data
358873;1;no_data
358881;1;no_data
358913;1;no_data
358914;1;no_data
358915;1;no_data
358916;1;no_data
358968;1;no_data
358969;1;no_data
358970;1;no_data
358980;1;no_data
358984;1;no_data
358989;1;no_data
358990;1;no_data
358991;1;no_data
358992;1;no_data
358995;1;no_data
358996;1;no_data
358997;1;no_data
359024;1;no_data
359027;1;no_data
359036;1;no_data
359039;1;no_data
359047;1;no_data
359057;1;no_data
359058;1;no_data
359061;1;no_data
359062;1;no_data
359124;1;no_data
359132;1;no_data
359133;1;no_data
359134;1;no_data
359171;1;no_data
359173;1;no_data
359174;1;no_data
359213;1;no_data
359214;1;no_data
359216;1;no_data
359223;1;no_data
359224;1;no_data
359225;1;no_data
359226;1;no_data
359227;1;no_data
359228;1;no_data
359229;1;no_data
359242;1;no_data
359244;1;no_data
359245;1;no_data
359246;1;no_data
359289;1;no_data
359290;1;no_data
359291;1;no_data
359292;1;no_data
359388;0;no_data
359389;0;no_data
359390;0;no_data
359391;0;no_data
359392;0;no_data
359395;0;no_data
359402;0;no_data
359467;1;no_data
359583;1;no_data
359584;1;no_data
359585;1;no_data
359586;1;no_data
359587;1;no_data
359588;1;no_data
359589;1;no_data
359590;1;no_data
359591;1;no_data
359592;1;no_data
359593;1;no_data
359594;1;no_data
359595;1;no_data
359596;1;no_data
359597;1;no_data
359598;1;no_data
359599;1;no_data
359600;1;no_data
359601;1;no_data
359702;1;no_data
359703;1;no_data
359704;1;no_data
359705;1;no_data
359718;1;no_data
359719;1;no_data
359720;1;no_data
359721;1;no_data
359755;1;no_data
359804;1;no_data
359805;1;no_data
359812;0;no_data
359813;1;no_data
359835;1;no_data
359836;1;no_data
359840;1;no_data
359841;1;no_data
359919;1;no_data
359941;1;no_data
359946;1;no_data
359947;1;no_data
359948;1;no_data
359949;1;no_data
359950;1;no_data
359951;1;no_data
359956;0;no_data
359993;1;no_data
360095;1;no_data
360096;1;no_data
360101;1;no_data
360102;1;no_data
360103;1;no_data
360109;1;no_data
360110;1;no_data
360161;1;no_data
360213;1;no_data
360214;1;no_data
360215;1;no_data
360216;1;no_data
360239;1;no_data
360245;1;no_data
360246;1;no_data
360247;1;no_data
360248;1;no_data
360249;1;no_data
360251;1;no_data
360252;1;no_data
360253;1;no_data
360274;1;no_data
360275;1;no_data
360276;1;no_data
360277;1;no_data
360301;1;no_data
360333;0;no_data
360334;1;no_data
360335;1;no_data
360336;1;no_data
360338;1;no_data
360340;1;no_data
360343;1;no_data
360344;1;no_data
360345;1;no_data
360351;1;no_data
360390;1;no_data
360401;0;no_data
360412;1;no_data
360447;1;no_data
360515;0;no_data
360517;0;no_data
360520;1;no_data
360522;1;no_data
360526;1;no_data
360766;0;no_data
360767;0;no_data
360772;0;no_data
360773;0;no_data
360774;1;no_data
360794;1;no_data
360795;1;no_data
360811;0;no_data
360812;0;no_data
360813;0;no_data
360814;0;no_data
360818;0;no_data
360819;0;no_data
360820;0;no_data
360827;1;no_data
360828;0;no_data
360829;0;no_data
360830;0;no_data
360831;0;no_data
360842;0;no_data
360875;0;no_data
360876;0;no_data
360902;1;no_data
360903;1;no_data
360904;1;no_data
360918;1;no_data
360919;1;no_data
360938;1;no_data
360939;1;no_data
360942;0;no_data
360944;0;no_data
360952;1;no_data
360953;1;no_data
360998;1;no_data
361013;1;no_data
361014;1;no_data
361022;1;no_data
361051;0;no_data
361054;1;no_data
361055;1;no_data
361076;0;no_data
361097;1;no_data
361102;1;no_data
361103;1;no_data
361104;1;no_data
361105;1;no_data
361106;1;no_data
361107;1;no_data
361109;1;no_data
361112;1;no_data
361118;1;no_data
361120;1;no_data
361121;1;no_data
361122;1;no_data
361123;1;no_data
361124;1;no_data
361125;1;no_data
361126;1;no_data
361127;1;no_data
361128;1;no_data
361129;1;no_data
361130;1;no_data
361131;1;no_data
361132;1;no_data
361133;1;no_data
361134;1;no_data
361135;1;no_data
361136;1;no_data
361137;1;no_data
361138;1;no_data
361155;1;no_data
361156;1;no_data
361157;1;no_data
361160;1;no_data
361161;1;no_data
361162;1;no_data
361163;1;no_data
361164;1;no_data
361165;1;no_data
361166;1;no_data
361167;1;no_data
361168;1;no_data
361169;1;no_data
361170;1;no_data
361171;1;no_data
361172;1;no_data
361179;1;no_data
361180;1;no_data
361181;1;no_data
361182;1;no_data
361207;1;no_data
361208;1;no_data
361209;1;no_data
361210;1;no_data
361211;1;no_data
361212;1;no_data
361213;1;no_data
361214;1;no_data
361215;1;no_data
361216;1;no_data
361217;1;no_data
361218;1;no_data
361219;1;no_data
361220;1;no_data
361221;1;no_data
361222;1;no_data
361223;1;no_data
361224;1;no_data
361225;1;no_data
361226;1;no_data
361227;1;no_data
361228;1;no_data
361258;1;no_data
361259;1;no_data
361260;1;no_data
361261;1;no_data
361278;1;no_data
361286;1;no_data
361287;1;no_data
361288;1;no_data
361289;1;no_data
361290;1;no_data
361291;1;no_data
361292;1;no_data
361293;1;no_data
361310;1;no_data
361315;0;no_data
361318;0;no_data
361319;0;no_data
361320;0;no_data
361321;1;no_data
361322;1;no_data
361323;1;no_data
361324;1;no_data
361325;1;no_data
361326;1;no_data
361327;1;no_data
361328;1;no_data
361329;1;no_data
361330;1;no_data
361331;1;no_data
361332;1;no_data
361333;1;no_data
361334;1;no_data
361335;1;no_data
361336;1;no_data
361337;1;no_data
361340;1;no_data
361341;1;no_data
361403;1;no_data
361404;1;no_data
361405;1;no_data
361406;1;no_data
361407;1;no_data
361408;1;no_data
361409;1;no_data
361410;1;no_data
361411;1;no_data
361412;1;no_data
361413;1;no_data
361414;1;no_data
361415;1;no_data
361416;1;no_data
361417;1;no_data
361418;1;no_data
361419;1;no_data
361420;1;no_data
361421;1;no_data
361422;1;no_data
361423;1;no_data
361424;1;no_data
361425;1;no_data
361426;1;no_data
361440;1;no_data
361441;1;no_data
361442;1;no_data
361443;1;no_data
361444;1;no_data
361448;1;no_data
361449;1;no_data
361450;1;no_data
361451;1;no_data
361455;0;no_data
361457;0;no_data
361488;1;no_data
361489;1;no_data
361533;1;no_data
361534;1;no_data
361550;1;no_data
361555;1;no_data
361556;1;no_data
361557;1;no_data
361558;1;no_data
361559;1;no_data
361560;1;no_data
361561;1;no_data
361562;1;no_data
361563;1;no_data
361571;1;no_data
361572;1;no_data
361573;1;no_data
361574;1;no_data
361604;0;no_data
361607;1;no_data
361608;1;no_data
361686;1;no_data
361700;1;no_data
361701;1;no_data
361702;1;no_data
361715;1;no_data
361716;1;no_data
361717;1;no_data
361718;1;no_data
361719;1;no_data
361720;1;no_data
361721;1;no_data
361722;1;no_data
361723;1;no_data
361724;1;no_data
361725;1;no_data
361726;1;no_data
361727;1;no_data
361728;1;no_data
361729;1;no_data
361730;1;no_data
361731;1;no_data
361732;1;no_data
361733;1;no_data
361734;1;no_data
361735;1;no_data
361736;1;no_data
361737;1;no_data
361745;1;no_data
361751;1;no_data
361762;1;no_data
361763;1;no_data
361775;1;no_data
361776;1;no_data
361777;1;no_data
361787;1;no_data
361788;1;no_data
361789;1;no_data
361790;1;no_data
361791;1;no_data
361792;1;no_data
361823;1;no_data
361824;1;no_data
361825;1;no_data
361826;1;no_data
361827;1;no_data
361857;1;no_data
361860;1;no_data
361867;1;no_data
361871;1;no_data
361874;1;no_data
361876;1;no_data
361878;1;no_data
361890;1;no_data
361891;1;no_data
361892;1;no_data
361893;1;no_data
361894;1;no_data
361895;1;no_data
361896;1;no_data
361897;1;no_data
361917;1;no_data
361918;1;no_data
361919;1;no_data
361925;1;no_data
361927;1;no_data
361938;1;no_data
361939;1;no_data
361940;1;no_data
361941;1;no_data
362052;1;no_data
362053;1;no_data
362054;1;no_data
362055;1;no_data
362056;1;no_data
362057;1;no_data
362058;1;no_data
362164;1;no_data
362172;1;no_data
362191;1;no_data
362197;1;no_data
362209;1;no_data
362215;1;no_data
362219;1;no_data
362223;1;no_data
362254;1;no_data
362255;1;no_data
362280;1;no_data
362281;1;no_data
362282;1;no_data
362283;1;no_data
362284;1;no_data
362285;1;no_data
362286;1;no_data
362309;1;no_data
362310;1;no_data
362311;1;no_data
362312;1;no_data
362313;1;no_data
362314;1;no_data
362315;1;no_data
362316;1;no_data
362317;1;no_data
362318;1;no_data
362328;1;no_data
362329;1;no_data
362331;1;no_data
362390;1;no_data
362394;1;no_data
362411;1;no_data
362414;1;no_data
362417;1;no_data
362466;1;no_data
362482;1;no_data
362486;1;no_data
362488;1;no_data
362489;1;no_data
362490;1;no_data
362491;1;no_data
362492;1;no_data
362493;1;no_data
362495;1;no_data
362497;1;no_data
362501;1;no_data
362502;1;no_data
362506;1;no_data
362507;1;no_data
362589;1;no_data
362590;1;no_data
362593;1;no_data
362594;1;no_data
362596;1;no_data
362597;1;no_data
362607;1;no_data
362621;1;no_data
362622;1;no_data
362625;1;no_data
362642;1;no_data
362669;0;no_data
362670;0;no_data
362672;0;no_data
362673;1;no_data
362674;1;no_data
362675;1;no_data
362676;1;no_data
362678;1;no_data
362680;1;no_data
362696;1;no_data
362702;0;no_data
362703;0;no_data
362720;0;no_data
362727;0;no_data
362730;0;no_data
362734;0;no_data
362735;0;no_data
362746;0;no_data
362747;0;no_data
362748;0;no_data
362749;0;no_data
362754;0;no_data
362781;1;no_data
362791;1;no_data
362793;1;no_data
362794;0;no_data
362796;1;no_data
362797;1;no_data
362798;1;no_data
362801;1;no_data
362802;1;no_data
362803;1;no_data
362804;1;no_data
362805;1;no_data
362806;1;no_data
362807;1;no_data
362820;1;no_data
362821;1;no_data
362822;1;no_data
362823;1;no_data
362824;1;no_data
362825;1;no_data
362826;1;no_data
362827;1;no_data
362828;1;no_data
362829;1;no_data
362830;1;no_data
362831;1;no_data
362832;1;no_data
362833;1;no_data
362854;1;no_data
362855;1;no_data
362861;0;no_data
362862;0;no_data
362863;0;no_data
362864;0;no_data
362865;0;no_data
362866;0;no_data
362867;0;no_data
362868;0;no_data
362906;0;no_data
362913;1;no_data
362934;1;no_data
362945;1;no_data
362946;1;no_data
363028;1;no_data
363029;1;no_data
363030;1;no_data
363031;1;no_data
363033;1;no_data
363034;1;no_data
363038;0;no_data
363039;0;no_data
363040;0;no_data
363041;0;no_data
363042;0;no_data
363043;0;no_data
363044;1;no_data
363045;1;no_data
363046;1;no_data
363047;1;no_data
363048;1;no_data
363049;1;no_data
363050;1;no_data
363051;1;no_data
363052;1;no_data
363053;1;no_data
363054;1;no_data
363055;1;no_data
363056;1;no_data
363057;1;no_data
363058;1;no_data
363059;1;no_data
363060;1;no_data
363061;1;no_data
363062;1;no_data
363063;1;no_data
363064;1;no_data
363065;1;no_data
363066;1;no_data
363067;1;no_data
363068;1;no_data
363070;1;no_data
363072;1;no_data
363078;1;no_data
363083;1;no_data
363126;1;no_data
363128;1;no_data
363131;1;no_data
363133;1;no_data
363156;1;no_data
363157;1;no_data
363158;1;no_data
363197;1;no_data
363199;1;no_data
363201;1;no_data
363202;1;no_data
363203;1;no_data
363204;1;no_data
363205;1;no_data
363206;1;no_data
363207;1;no_data
363208;1;no_data
363209;1;no_data
363210;1;no_data
363211;1;no_data
363212;1;no_data
363213;1;no_data
363214;1;no_data
363215;1;no_data
363219;1;no_data
363221;1;no_data
363226;1;no_data
363227;1;no_data
363228;1;no_data
363236;1;no_data
363237;1;no_data
363304;1;no_data
363409;1;no_data
363416;1;no_data
363417;1;no_data
363418;1;no_data
363420;1;no_data
363422;1;no_data
363423;1;no_data
363502;1;no_data
363503;1;no_data
363504;1;no_data
363505;1;no_data
363564;1;no_data
363565;1;no_data
363566;1;no_data
363567;1;no_data
363568;1;no_data
363569;1;no_data
363570;1;no_data
363571;1;no_data
363572;1;no_data
363573;1;no_data
363574;1;no_data
363575;1;no_data
363576;1;no_data
363577;1;no_data
363578;1;no_data
363579;1;no_data
363580;1;no_data
363581;1;no_data
363582;1;no_data
363583;1;no_data
363584;1;no_data
363585;1;no_data
363598;1;no_data
363600;0;no_data
363627;1;no_data
363628;1;no_data
363629;1;no_data
363630;1;no_data
363631;1;no_data
363632;1;no_data
363633;1;no_data
363634;1;no_data
363635;1;no_data
363636;1;no_data
363637;1;no_data
363638;1;no_data
363639;1;no_data
363640;1;no_data
363641;1;no_data
363642;1;no_data
363643;1;no_data
363644;1;no_data
363645;1;no_data
363646;1;no_data
363647;1;no_data
363648;1;no_data
363649;1;no_data
363650;1;no_data
363651;1;no_data
363652;1;no_data
363653;1;no_data
363654;1;no_data
363655;1;no_data
363656;1;no_data
363657;1;no_data
363658;1;no_data
363659;1;no_data
363660;1;no_data
363661;1;no_data
363662;1;no_data
363663;1;no_data
363664;1;no_data
363665;1;no_data
363666;1;no_data
363667;1;no_data
363668;1;no_data
363669;1;no_data
363670;1;no_data
363671;1;no_data
363672;1;no_data
363673;1;no_data
363674;1;no_data
363675;1;no_data
363685;1;no_data
363692;1;no_data
363693;1;no_data
363699;1;no_data
363724;1;no_data
363740;1;no_data
363741;1;no_data
363745;1;no_data
363746;1;no_data
363747;1;no_data
363748;1;no_data
363750;1;no_data
363751;1;no_data
363753;1;no_data
363754;1;no_data
363755;1;no_data
363757;1;no_data
363758;1;no_data
363759;1;no_data
363762;0;no_data
363774;1;no_data
363782;1;no_data
363785;1;no_data
363788;1;no_data
363791;1;no_data
363837;1;no_data
363849;1;no_data
363930;1;no_data
363936;1;no_data
363937;1;no_data
363938;1;no_data
363943;1;no_data
363944;1;no_data
363949;1;no_data
363959;1;no_data
364017;1;no_data
364026;1;no_data
364062;1;no_data
364063;1;no_data
364064;1;no_data
364070;1;no_data
364071;1;no_data
364074;1;no_data
364076;1;no_data
364163;1;no_data
364164;1;no_data
364165;1;no_data
364166;1;no_data
364168;1;no_data
364251;1;no_data
364382;1;no_data
364383;1;no_data
364385;1;no_data
364403;1;no_data
364450;1;no_data
364460;1;no_data
364461;1;no_data
364462;1;no_data
364463;1;no_data
364464;1;no_data
364467;1;no_data
364468;1;no_data
364522;1;no_data
364523;1;no_data
364524;1;no_data
364525;1;no_data
364526;1;no_data
364527;1;no_data
364528;1;no_data
364529;1;no_data
364941;1;no_data
364958;0;no_data
365505;1;no_data
365506;1;no_data
365507;1;no_data
365508;1;no_data
365509;1;no_data
365549;1;no_data
365605;0;no_data
365606;0;no_data
365607;0;no_data
365608;0;no_data
365609;0;no_data
365610;0;no_data
365611;0;no_data
365613;0;no_data
365615;0;no_data
365616;0;no_data
365617;0;no_data
365618;0;no_data
365619;0;no_data
365621;0;no_data
365675;1;no_data
365695;1;no_data
365696;1;no_data
365697;1;no_data
365698;1;no_data
365699;1;no_data
365700;0;no_data
365701;0;no_data
365708;1;no_data
365709;1;no_data
365710;1;no_data
365747;1;no_data
365748;1;no_data
365749;1;no_data
365750;1;no_data
365751;1;no_data
365752;1;no_data
365753;1;no_data
365754;1;no_data
365755;1;no_data
365758;1;no_data
365759;1;no_data
365760;1;no_data
365761;1;no_data
365767;1;no_data
365768;1;no_data
365769;1;no_data
365777;1;no_data
365781;1;no_data
365785;1;no_data
365791;1;no_data
365797;1;no_data
365804;1;no_data
365805;1;no_data
365806;1;no_data
365808;1;no_data
365811;1;no_data
365817;1;no_data
365850;1;no_data
365851;1;no_data
365852;1;no_data
365855;1;no_data
365856;1;no_data
365862;1;no_data
365866;1;no_data
365877;1;no_data
365879;1;no_data
365882;1;no_data
365887;1;no_data
365888;1;no_data
365894;1;no_data
365895;1;no_data
365897;1;no_data
365903;1;no_data
365917;1;no_data
365918;1;no_data
365919;1;no_data
365920;1;no_data
365921;1;no_data
365922;1;no_data
365923;1;no_data
365924;1;no_data
365925;1;no_data
365926;1;no_data
365927;1;no_data
365928;1;no_data
365929;1;no_data
365930;1;no_data
365931;1;no_data
365932;1;no_data
365937;1;no_data
365953;1;no_data
365983;1;no_data
365984;1;no_data
365985;1;no_data
365986;1;no_data
365987;1;no_data
365988;1;no_data
365989;1;no_data
365990;1;no_data
365991;1;no_data
365992;1;no_data
365993;1;no_data
365994;1;no_data
365995;1;no_data
365996;1;no_data
366016;1;no_data
366017;1;no_data
366018;1;no_data
366019;1;no_data
366020;1;no_data
366021;1;no_data
366054;1;no_data
366069;1;no_data
366070;1;no_data
366071;1;no_data
366080;1;no_data
366081;1;no_data
366088;1;no_data
366089;1;no_data
366090;1;no_data
366106;1;no_data
366107;1;no_data
366124;1;no_data
366142;1;no_data
366146;1;no_data
366147;1;no_data
366154;1;no_data
366155;1;no_data
366168;1;no_data
366169;1;no_data
366170;1;no_data
366171;1;no_data
366172;1;no_data
366174;0;no_data
366175;1;no_data
366181;1;no_data
366204;1;no_data
366211;1;no_data
366212;1;no_data
366219;1;no_data
366286;1;no_data
366287;1;no_data
366288;1;no_data
366290;1;no_data
366301;1;no_data
366302;1;no_data
366303;1;no_data
366304;1;no_data
366305;1;no_data
366306;1;no_data
366307;1;no_data
366326;1;no_data
366334;1;no_data
366335;1;no_data
366336;0;no_data
366337;1;no_data
366338;0;no_data
366339;0;no_data
366340;0;no_data
366341;1;no_data
366342;1;no_data
366343;1;no_data
366344;1;no_data
366346;1;no_data
366347;1;no_data
366348;1;no_data
366381;0;no_data
366387;1;no_data
366389;1;no_data
366397;1;no_data
366398;1;no_data
366399;1;no_data
366400;1;no_data
366401;1;no_data
366405;1;no_data
366406;1;no_data
366407;1;no_data
366419;1;no_data
366420;1;no_data
366433;1;no_data
366434;1;no_data
366435;1;no_data
366437;1;no_data
366439;1;no_data
366440;1;no_data
366441;1;no_data
366442;1;no_data
366443;1;no_data
366444;1;no_data
366445;1;no_data
366446;1;no_data
366447;1;no_data
366448;1;no_data
366449;1;no_data
366450;1;no_data
366451;1;no_data
366452;1;no_data
366453;1;no_data
366454;1;no_data
366455;1;no_data
366456;1;no_data
366457;1;no_data
366458;1;no_data
366459;1;no_data
366460;1;no_data
366468;1;no_data
366482;1;no_data
366487;1;no_data
366488;1;no_data
366491;1;no_data
366504;0;no_data
366560;1;no_data
366568;1;no_data
366569;1;no_data
366570;1;no_data
366571;1;no_data
366572;1;no_data
366573;1;no_data
366574;1;no_data
366617;1;no_data
366629;1;no_data
366630;1;no_data
366631;1;no_data
366632;1;no_data
366633;1;no_data
366634;1;no_data
366635;1;no_data
366669;1;no_data
366678;1;no_data
366679;1;no_data
366681;1;no_data
366684;1;no_data
366685;1;no_data
366692;1;no_data
366693;1;no_data
366799;1;no_data
366801;1;no_data
366802;1;no_data
366805;1;no_data
366868;1;no_data
366872;0;no_data
366873;0;no_data
366875;1;no_data
366919;1;no_data
366981;1;no_data
366982;1;no_data
366983;1;no_data
366998;1;no_data
366999;1;no_data
367000;1;no_data
367001;1;no_data
367002;1;no_data
367003;1;no_data
367004;1;no_data
367005;1;no_data
367007;1;no_data
367008;1;no_data
367009;1;no_data
367010;1;no_data
367011;1;no_data
367012;1;no_data
367013;1;no_data
367014;1;no_data
367015;1;no_data
367016;1;no_data
367017;1;no_data
367018;1;no_data
367019;1;no_data
367020;1;no_data
367021;1;no_data
367022;1;no_data
367023;1;no_data
367024;1;no_data
367025;1;no_data
367026;1;no_data
367027;1;no_data
367028;1;no_data
367029;1;no_data
367030;1;no_data
367031;1;no_data
367032;1;no_data
367033;1;no_data
367034;1;no_data
367035;1;no_data
367036;1;no_data
367037;1;no_data
367076;1;no_data
367077;1;no_data
367094;1;no_data
367096;1;no_data
367111;1;no_data
367112;1;no_data
367113;1;no_data
367115;1;no_data
367119;1;no_data
367140;1;no_data
367201;1;no_data
367205;1;no_data
367206;1;no_data
367211;1;no_data
367243;1;no_data
367385;1;no_data
367386;1;no_data
367387;1;no_data
367388;1;no_data
367389;1;no_data
367390;1;no_data
367392;1;no_data
367414;1;no_data
367415;1;no_data
367416;1;no_data
367419;1;no_data
367420;1;no_data
367421;1;no_data
367422;1;no_data
367427;1;no_data
367440;1;no_data
367441;1;no_data
367442;1;no_data
367443;1;no_data
367444;1;no_data
367445;1;no_data
367446;1;no_data
367447;1;no_data
367448;1;no_data
367450;1;no_data
367451;1;no_data
367452;1;no_data
367453;1;no_data
367454;1;no_data
367455;1;no_data
367459;1;no_data
367461;1;no_data
367462;1;no_data
367463;1;no_data
367464;1;no_data
367467;1;no_data
367471;1;no_data
367481;1;no_data
367488;1;no_data
367493;1;no_data
367494;1;no_data
367495;1;no_data
367496;1;no_data
367497;1;no_data
367498;1;no_data
367544;1;no_data
367545;1;no_data
367546;1;no_data
367547;1;no_data
367560;1;no_data
367600;1;no_data
367602;1;no_data
367661;1;no_data
367662;1;no_data
367663;1;no_data
367664;1;no_data
367665;1;no_data
367666;1;no_data
367667;1;no_data
367668;1;no_data
367670;1;no_data
367671;1;no_data
367672;1;no_data
367700;1;no_data
367765;1;no_data
367766;1;no_data
367767;1;no_data
367768;1;no_data
367769;1;no_data
367770;1;no_data
367776;1;no_data
367795;1;no_data
367800;1;no_data
367805;1;no_data
367806;1;no_data
367807;1;no_data
367808;1;no_data
367821;1;no_data
367822;1;no_data
367840;1;no_data
367841;1;no_data
367842;1;no_data
367843;1;no_data
367844;1;no_data
367936;1;no_data
368037;1;no_data
368054;0;no_data
368061;1;no_data
368077;1;no_data
368078;1;no_data
368079;1;no_data
368086;1;no_data
368087;1;no_data
368088;1;no_data
368089;1;no_data
368150;1;no_data
368151;1;no_data
368156;1;no_data
368157;1;no_data
368163;1;no_data
368164;1;no_data
368165;1;no_data
368166;1;no_data
368167;1;no_data
368168;1;no_data
368169;1;no_data
368170;1;no_data
368171;1;no_data
368172;1;no_data
368173;1;no_data
368174;1;no_data
368175;1;no_data
368176;1;no_data
368177;1;no_data
368178;1;no_data
368179;1;no_data
368180;1;no_data
368181;1;no_data
368182;1;no_data
368183;1;no_data
368184;1;no_data
368185;1;no_data
368186;1;no_data
368187;1;no_data
368188;1;no_data
368189;1;no_data
368190;1;no_data
368191;1;no_data
368192;1;no_data
368193;1;no_data
368194;1;no_data
368195;1;no_data
368196;1;no_data
368197;1;no_data
368198;1;no_data
368199;1;no_data
368200;1;no_data
368201;1;no_data
368202;1;no_data
368203;1;no_data
368204;1;no_data
368205;1;no_data
368206;1;no_data
368207;1;no_data
368208;1;no_data
368209;1;no_data
368210;1;no_data
368211;1;no_data
368212;1;no_data
368213;1;no_data
368214;1;no_data
368215;1;no_data
368216;1;no_data
368217;1;no_data
368218;1;no_data
368219;1;no_data
368220;1;no_data
368221;1;no_data
368222;1;no_data
368223;1;no_data
368224;1;no_data
368225;1;no_data
368226;1;no_data
368227;1;no_data
368228;1;no_data
368229;1;no_data
368230;1;no_data
368231;1;no_data
368232;1;no_data
368233;1;no_data
368234;1;no_data
368235;1;no_data
368236;1;no_data
368237;1;no_data
368238;1;no_data
368239;1;no_data
368240;1;no_data
368241;1;no_data
368242;1;no_data
368243;1;no_data
368244;1;no_data
368245;1;no_data
368246;1;no_data
368247;1;no_data
368248;1;no_data
368249;1;no_data
368251;1;no_data
368278;1;no_data
368279;1;no_data
368280;1;no_data
368281;1;no_data
368282;1;no_data
368283;1;no_data
368284;1;no_data
368308;1;no_data
368309;1;no_data
368310;1;no_data
368316;1;no_data
368321;1;no_data
368324;1;no_data
368325;1;no_data
368329;1;no_data
368330;1;no_data
368331;1;no_data
368334;0;no_data
368335;0;no_data
368349;1;no_data
368350;1;no_data
368351;1;no_data
368352;1;no_data
368353;1;no_data
368354;1;no_data
368360;1;no_data
368371;1;no_data
368375;1;no_data
368376;1;no_data
368377;1;no_data
368378;1;no_data
368379;1;no_data
368380;1;no_data
368411;1;no_data
368415;1;no_data
368416;1;no_data
368417;1;no_data
368418;1;no_data
368419;1;no_data
368420;1;no_data
368421;1;no_data
368422;1;no_data
368435;1;no_data
368436;1;no_data
368437;1;no_data
368438;1;no_data
368439;1;no_data
368440;1;no_data
368441;1;no_data
368442;1;no_data
368443;1;no_data
368444;1;no_data
368448;1;no_data
368454;1;no_data
368455;1;no_data
368470;1;no_data
368475;1;no_data
368476;1;no_data
368477;1;no_data
368478;1;no_data
368528;1;no_data
368662;1;no_data
368664;1;no_data
368665;1;no_data
368671;1;no_data
368721;1;no_data
368723;1;no_data
368736;1;no_data
368737;1;no_data
368754;0;no_data
368764;1;no_data
368765;1;no_data
368766;1;no_data
368767;1;no_data
368768;1;no_data
368769;1;no_data
368770;1;no_data
368771;1;no_data
368778;1;no_data
368779;1;no_data
368780;1;no_data
368781;1;no_data
368782;1;no_data
368783;1;no_data
368784;1;no_data
368797;1;no_data
368798;1;no_data
368799;1;no_data
368800;1;no_data
368801;1;no_data
368805;1;no_data
368806;1;no_data
368807;1;no_data
368808;1;no_data
368809;1;no_data
368810;1;no_data
368811;1;no_data
368812;1;no_data
368813;1;no_data
368814;1;no_data
368815;1;no_data
368816;1;no_data
368817;1;no_data
368819;1;no_data
368820;1;no_data
368821;1;no_data
368822;1;no_data
368823;1;no_data
368824;1;no_data
368825;1;no_data
368826;1;no_data
368827;1;no_data
368828;1;no_data
368829;1;no_data
368830;1;no_data
368831;1;no_data
368832;1;no_data
368833;1;no_data
368834;1;no_data
368835;1;no_data
368836;1;no_data
368837;1;no_data
368838;1;no_data
368839;1;no_data
368840;1;no_data
368841;1;no_data
368842;1;no_data
368843;1;no_data
368844;1;no_data
368845;1;no_data
368846;1;no_data
368847;1;no_data
368848;1;no_data
368849;1;no_data
368850;1;no_data
368851;1;no_data
